id,session_id,profile_id,game_id,game_version,n_events,n_errors,n_hints,completion_seconds,features,skill_scores,quality_flags,created_at,updated_at
f32eaa8c-8919-464b-9fc6-b17191fdc250,b66962ef-3b1f-43ed-b47b-2a9d61530869,3cefa689-1f2a-4c6c-b6d7-e647a12094b2,gonogo,v1,62,38,0,79,"{'rt_trend': 0.6893073301950237, 'miss_rate': 0.7777777777777778, 'mean_rt_go': 273, 'final_score': 61, 'go_accuracy': 0.2222222222222222, 'data_quality': 'ok', 'fatigue_drop': -0.18774703557312253, 'nogo_accuracy': 0.8, 'rt_variability': 17.249798710580816, 'false_alarm_rate': 0.2, 'post_error_slowing': 5.416666666666686, 'inhibition_index_01': 0.8, 'impulsivity_index_01': 0.2}",{'self_control_inhibition': 0.8},"{'n_go': 45, 'n_nogo': 15, 'low_data': False, 'n_events': 62, 'n_actions': 60, 'has_run_end': True, 'data_quality': 'ok', 'rt_valid_go_n': 10}",2026-03-23T20:25:50.479414+00:00,2026-03-23T20:25:50.451+00:00
3a541ffd-d6a5-4332-bdf8-3c9c82dbd7ae,cae576ee-08cb-4671-b016-3f08bf34d56c,3cefa689-1f2a-4c6c-b6d7-e647a12094b2,negotiation,v1,26,0,0,151,"{'oi_01': 0.7000000000000001, 'oi_sum': 2.4, 'sdi_01': 0.6000000000000001, 'sri_01': 0.15, 'sdi_sum': 3.6000000000000005, 'sri_sum': 0.8999999999999999, 'rt_sd_ms': 1155.2419659967343, 'n_actions': 12, 'n_invalid': 0, 'n_missing': 0, 'mean_rt_ms': 12595, 'final_score': 69, 'data_quality': 'ok', 'n_turns_expected': 6}","{'social_risk_01': 0.15, 'strategic_depth_01': 0.6000000000000001, 'negotiation_skill_01': 0.6850000000000002, 'cooperative_orientation_01': 0.7000000000000001}","{'low_data': False, 'n_events': 26, 'n_actions': 12, 'n_expected': 6, 'rt_valid_n': 6, 'has_run_end': True, 'data_quality': 'ok', 'invalid_actions': 0, 'missing_actions': 0}",2026-03-23T20:28:27.18817+00:00,2026-03-23T20:28:27.158+00:00
72225e19-3f5e-4170-a037-187cbeeee105,bb06f4b4-41eb-4144-a74e-28538badd603,09e734e4-0617-486e-ae2e-e2b3eee8fe00,triage,v1,26,5,0,14,"{'accuracy': 0.375, 'score_total': 3, 'turns_total': 8, 'strategy_entropy': 1.0821955300387671, 'switch_after_win_rate': 0.6666666666666666, 'decision_latency_sd_ms': 1078.08109123837, 'switch_after_loss_rate': 1, 'decision_latency_mean_ms': 1120.625}",{'planning_prioritization': 0.3029886355356985},"{'low_data': False, 'n_events': 26, 'n_actions': 8, 'rt_valid_n': 8, 'has_run_end': True}",2026-03-23T20:29:57.670211+00:00,2026-03-23T20:29:57.636+00:00
08d62e1e-9240-449e-94e7-e23c51e75003,ac14207d-4239-4114-9113-3fbf4a4c3bcb,09e734e4-0617-486e-ae2e-e2b3eee8fe00,gonogo,v1,62,24,0,83,"{'rt_trend': -0.1966782620557944, 'miss_rate': 0.4, 'mean_rt_go': 188.07407407407408, 'final_score': 61, 'go_accuracy': 0.6, 'data_quality': 'ok', 'fatigue_drop': -0.017786561264822143, 'nogo_accuracy': 0.6, 'rt_variability': 78.74492702875236, 'false_alarm_rate': 0.4, 'post_error_slowing': -55.35227272727272, 'inhibition_index_01': 0.6, 'impulsivity_index_01': 0.4}",{'self_control_inhibition': 0.6},"{'n_go': 45, 'n_nogo': 15, 'low_data': False, 'n_events': 62, 'n_actions': 60, 'has_run_end': True, 'data_quality': 'ok', 'rt_valid_go_n': 27}",2026-03-23T20:31:30.862298+00:00,2026-03-23T20:31:30.833+00:00
1b0996bb-03d9-4230-b1ae-666c1043e961,f98c1ca2-9b05-4cb7-b191-33588ec934f9,dd936f94-7eff-4df0-a0a6-238256af1fe3,triage,v1,26,4,0,68,"{'accuracy': 0.5, 'score_total': 4, 'turns_total': 8, 'strategy_entropy': 0.9002560512685369, 'switch_after_win_rate': 1, 'decision_latency_sd_ms': 6575.700348360513, 'switch_after_loss_rate': 0.5, 'decision_latency_mean_ms': 8059.25}",{'planning_prioritization': 0.4361103256254393},"{'low_data': False, 'n_events': 26, 'n_actions': 8, 'rt_valid_n': 8, 'has_run_end': True}",2026-03-23T20:36:23.753694+00:00,2026-03-23T20:36:23.722+00:00
8ee679a6-3d8f-44e1-a624-1e76b1733ca1,b0e26bc7-208c-45a8-9228-60ef3ff3b761,9d7e0db2-13a4-456d-9fa8-46cfe833c9b5,triage,v1,26,6,0,55,"{'accuracy': 0.25, 'score_total': 2, 'turns_total': 8, 'strategy_entropy': 1.0397207708399179, 'switch_after_win_rate': 1, 'decision_latency_sd_ms': 1864.8426542204572, 'switch_after_loss_rate': 1, 'decision_latency_mean_ms': 2828.875}",{'planning_prioritization': 0.21072107392856276},"{'low_data': False, 'n_events': 26, 'n_actions': 8, 'rt_valid_n': 8, 'has_run_end': True}",2026-03-23T20:36:53.732586+00:00,2026-03-23T20:36:53.707+00:00
2d737b1d-8322-4a6b-96b6-bf0d980831a4,bd896625-6ad1-450f-b0c8-c6dcc3bf8580,dd936f94-7eff-4df0-a0a6-238256af1fe3,gonogo,v1,62,41,0,78,"{'rt_trend': -0.46724137931034504, 'miss_rate': 0.8444444444444444, 'mean_rt_go': 266.2857142857143, 'final_score': 58, 'go_accuracy': 0.15555555555555556, 'data_quality': 'warn', 'fatigue_drop': -0.2292490118577075, 'nogo_accuracy': 0.8, 'rt_variability': 45.66440731289628, 'false_alarm_rate': 0.2, 'post_error_slowing': 36, 'inhibition_index_01': 0.8, 'impulsivity_index_01': 0.2}",{'self_control_inhibition': 0.8},"{'n_go': 45, 'n_nogo': 15, 'low_data': False, 'n_events': 62, 'n_actions': 60, 'has_run_end': True, 'data_quality': 'warn', 'rt_valid_go_n': 7}",2026-03-23T20:37:46.180068+00:00,2026-03-23T20:37:46.15+00:00
5b90ec80-8ad6-438a-b29d-4b65d5a09852,32f21a5c-1b38-45c2-afba-98e2b619a7c6,165188db-e2a0-4f73-bad3-6af79c664afc,gonogo,v1,62,36,0,84,"{'rt_trend': 0.8816083034241924, 'miss_rate': 0.7777777777777778, 'mean_rt_go': 160.3, 'final_score': 65, 'go_accuracy': 0.2222222222222222, 'data_quality': 'ok', 'fatigue_drop': 0.009881422924901184, 'nogo_accuracy': 0.9333333333333333, 'rt_variability': 98.35542124808825, 'false_alarm_rate': 0.06666666666666667, 'post_error_slowing': 0.5, 'inhibition_index_01': 0.9333333333333333, 'impulsivity_index_01': 0.06666666666666667}",{'self_control_inhibition': 0.9333333333333333},"{'n_go': 45, 'n_nogo': 15, 'low_data': False, 'n_events': 62, 'n_actions': 60, 'has_run_end': True, 'data_quality': 'ok', 'rt_valid_go_n': 10}",2026-03-23T20:38:54.619219+00:00,2026-03-23T20:38:54.597+00:00
8ee36ec4-82b5-448d-995e-690b24584744,d0112803-69e7-474b-a03a-a44a1a8544dc,c0faaf7a-68f3-451b-aeb5-08442bc00fab,triage,v1,26,5,0,17,"{'accuracy': 0.375, 'score_total': 3, 'turns_total': 8, 'strategy_entropy': 0.5623351446188083, 'switch_after_win_rate': 0.3333333333333333, 'decision_latency_sd_ms': 3251.913634418092, 'switch_after_loss_rate': 0.75, 'decision_latency_mean_ms': 1749}",{'planning_prioritization': 0.39762809857141707},"{'low_data': False, 'n_events': 26, 'n_actions': 8, 'rt_valid_n': 8, 'has_run_end': True}",2026-03-25T21:05:03.972405+00:00,2026-03-25T21:05:03.945+00:00
892dceba-9bd8-4ed9-9833-149bf7e85666,e308b349-bf0b-4c44-bd26-385c18de3945,9d7e0db2-13a4-456d-9fa8-46cfe833c9b5,gonogo,v1,62,23,0,105,"{'rt_trend': -1.6727457627118645, 'miss_rate': 0.28888888888888886, 'mean_rt_go': 104.90625, 'final_score': 50, 'go_accuracy': 0.7111111111111111, 'data_quality': 'ok', 'fatigue_drop': 0.08333333333333337, 'nogo_accuracy': 0.3333333333333333, 'rt_variability': 75.97850263662232, 'false_alarm_rate': 0.6666666666666666, 'post_error_slowing': -37.68181818181819, 'inhibition_index_01': 0.3333333333333333, 'impulsivity_index_01': 0.6666666666666666}",{'self_control_inhibition': 0.3333333333333333},"{'n_go': 45, 'n_nogo': 15, 'low_data': False, 'n_events': 62, 'n_actions': 60, 'has_run_end': True, 'data_quality': 'ok', 'rt_valid_go_n': 32}",2026-03-23T20:39:04.347699+00:00,2026-03-23T20:39:04.319+00:00
54e8d689-05b1-4057-9525-fe9832eb996f,8ec7f095-5931-4534-a9d5-223eedc8d0b8,165188db-e2a0-4f73-bad3-6af79c664afc,negotiation,v1,26,0,0,6,"{'oi_01': 0.5333333333333333, 'oi_sum': 0.4, 'sdi_01': 0.5333333333333333, 'sri_01': 0.3666666666666667, 'sdi_sum': 3.2, 'sri_sum': 2.2, 'rt_sd_ms': 218.55929782708094, 'n_actions': 12, 'n_invalid': 0, 'n_missing': 0, 'mean_rt_ms': 304.1666666666667, 'final_score': 55, 'data_quality': 'ok', 'n_turns_expected': 6}","{'social_risk_01': 0.3666666666666667, 'strategic_depth_01': 0.5333333333333333, 'negotiation_skill_01': 0.5533333333333333, 'cooperative_orientation_01': 0.5333333333333333}","{'low_data': False, 'n_events': 26, 'n_actions': 12, 'n_expected': 6, 'rt_valid_n': 6, 'has_run_end': True, 'data_quality': 'ok', 'invalid_actions': 0, 'missing_actions': 0}",2026-03-23T20:39:12.436439+00:00,2026-03-23T20:39:12.398+00:00
26426a7a-992b-4b42-8c0e-7526c96adfac,a9dcb2e2-ad37-4eb6-9e75-df9e8d0a3bdf,9d7e0db2-13a4-456d-9fa8-46cfe833c9b5,negotiation,v1,26,0,0,31,"{'oi_01': 0.4666666666666666, 'oi_sum': -0.4, 'sdi_01': 0.3666666666666667, 'sri_01': 0.5499999999999999, 'sdi_sum': 2.2, 'sri_sum': 3.3, 'rt_sd_ms': 2668.489341681294, 'n_actions': 12, 'n_invalid': 0, 'n_missing': 0, 'mean_rt_ms': 2606.8333333333335, 'final_score': 42, 'data_quality': 'ok', 'n_turns_expected': 6}","{'social_risk_01': 0.5499999999999999, 'strategic_depth_01': 0.3666666666666667, 'negotiation_skill_01': 0.41833333333333333, 'cooperative_orientation_01': 0.4666666666666666}","{'low_data': False, 'n_events': 26, 'n_actions': 12, 'n_expected': 6, 'rt_valid_n': 6, 'has_run_end': True, 'data_quality': 'ok', 'invalid_actions': 0, 'missing_actions': 0}",2026-03-23T20:39:50.031452+00:00,2026-03-23T20:39:49.645+00:00
b76cea39-7185-4f86-a65b-600aa26bb254,4e7d94a8-1d40-42d6-bea7-64cce447f454,dd936f94-7eff-4df0-a0a6-238256af1fe3,negotiation,v1,26,0,0,161,"{'oi_01': 0.48333333333333334, 'oi_sum': -0.19999999999999998, 'sdi_01': 0.35000000000000003, 'sri_01': 0.5333333333333333, 'sdi_sum': 2.1, 'sri_sum': 3.2, 'rt_sd_ms': 8661.817769190637, 'n_actions': 12, 'n_invalid': 0, 'n_missing': 0, 'mean_rt_ms': 16473.333333333332, 'final_score': 42, 'data_quality': 'ok', 'n_turns_expected': 6}","{'social_risk_01': 0.5333333333333333, 'strategic_depth_01': 0.35000000000000003, 'negotiation_skill_01': 0.42, 'cooperative_orientation_01': 0.48333333333333334}","{'low_data': False, 'n_events': 26, 'n_actions': 12, 'n_expected': 6, 'rt_valid_n': 6, 'has_run_end': True, 'data_quality': 'ok', 'invalid_actions': 0, 'missing_actions': 0}",2026-03-23T20:40:37.24198+00:00,2026-03-23T20:40:37.212+00:00
a576e139-db85-40e8-b90d-c01448842a91,c860b11a-f296-46fd-8d8c-434f34fc59d9,912e584d-91d8-4ef3-84c2-47d6fc932693,triage,v1,26,6,0,60,"{'accuracy': 0.25, 'score_total': 2, 'turns_total': 8, 'strategy_entropy': 1.0821955300387671, 'switch_after_win_rate': 0.5, 'decision_latency_sd_ms': 1721.713494499842, 'switch_after_loss_rate': 0.6, 'decision_latency_mean_ms': 3358.25}",{'planning_prioritization': 0.20298863553569846},"{'low_data': False, 'n_events': 26, 'n_actions': 8, 'rt_valid_n': 8, 'has_run_end': True}",2026-03-23T20:46:02.196645+00:00,2026-03-23T20:46:02.132+00:00
8b6cedbc-2077-4d9a-be64-040735b4ccf2,f847eda6-b344-4899-98f8-0a3d9f340ef9,912e584d-91d8-4ef3-84c2-47d6fc932693,gonogo,v1,62,29,0,90,"{'rt_trend': 1.6018815302002252, 'miss_rate': 0.37777777777777777, 'mean_rt_go': 144.89285714285714, 'final_score': 39, 'go_accuracy': 0.6222222222222222, 'data_quality': 'ok', 'fatigue_drop': -0.06126482213438733, 'nogo_accuracy': 0.2, 'rt_variability': 96.36325536285595, 'false_alarm_rate': 0.8, 'post_error_slowing': 51.77948717948718, 'inhibition_index_01': 0.2, 'impulsivity_index_01': 0.8}",{'self_control_inhibition': 0.2},"{'n_go': 45, 'n_nogo': 15, 'low_data': False, 'n_events': 62, 'n_actions': 60, 'has_run_end': True, 'data_quality': 'ok', 'rt_valid_go_n': 28}",2026-03-23T20:47:47.580183+00:00,2026-03-23T20:47:47.55+00:00
168e00bf-f9e9-4743-8dd2-3b29825ea259,f5e323c3-17d0-421a-afd9-91dde203b08f,912e584d-91d8-4ef3-84c2-47d6fc932693,negotiation,v1,26,0,0,35,"{'oi_01': 0.48333333333333334, 'oi_sum': -0.19999999999999998, 'sdi_01': 0.35000000000000003, 'sri_01': 0.5333333333333333, 'sdi_sum': 2.1, 'sri_sum': 3.2, 'rt_sd_ms': 389.2079135886114, 'n_actions': 12, 'n_invalid': 0, 'n_missing': 0, 'mean_rt_ms': 898, 'final_score': 42, 'data_quality': 'ok', 'n_turns_expected': 6}","{'social_risk_01': 0.5333333333333333, 'strategic_depth_01': 0.35000000000000003, 'negotiation_skill_01': 0.42, 'cooperative_orientation_01': 0.48333333333333334}","{'low_data': False, 'n_events': 26, 'n_actions': 12, 'n_expected': 6, 'rt_valid_n': 6, 'has_run_end': True, 'data_quality': 'ok', 'invalid_actions': 0, 'missing_actions': 0}",2026-03-23T20:48:33.155843+00:00,2026-03-23T20:48:33.111+00:00
ffe39186-4f4e-4240-9495-4fc1fafb33a9,3f11e1f9-d58e-4701-ba81-9925538f713f,5c4d041d-21b6-4856-b3de-149f889c233e,triage,v1,26,6,0,49,"{'accuracy': 0.25, 'score_total': 2, 'turns_total': 8, 'strategy_entropy': 1.0821955300387673, 'switch_after_win_rate': 1, 'decision_latency_sd_ms': 5581.71104718667, 'switch_after_loss_rate': 0.4, 'decision_latency_mean_ms': 5850.75}",{'planning_prioritization': 0.2029886355356984},"{'low_data': False, 'n_events': 26, 'n_actions': 8, 'rt_valid_n': 8, 'has_run_end': True}",2026-03-23T21:26:39.431688+00:00,2026-03-23T21:26:39.352+00:00
882a952c-2ad8-4739-84a1-2a322db89598,32bf2a37-5307-4b42-8cb0-6844dcfefb85,5c4d041d-21b6-4856-b3de-149f889c233e,gonogo,v1,62,30,0,105,"{'rt_trend': 0.31789373495325013, 'miss_rate': 0.4888888888888889, 'mean_rt_go': 222.56521739130434, 'final_score': 51, 'go_accuracy': 0.5111111111111111, 'data_quality': 'ok', 'fatigue_drop': -0.021739130434782594, 'nogo_accuracy': 0.4666666666666667, 'rt_variability': 58.55364757441482, 'false_alarm_rate': 0.5333333333333333, 'post_error_slowing': -21.555555555555543, 'inhibition_index_01': 0.4666666666666667, 'impulsivity_index_01': 0.5333333333333333}",{'self_control_inhibition': 0.4666666666666667},"{'n_go': 45, 'n_nogo': 15, 'low_data': False, 'n_events': 62, 'n_actions': 60, 'has_run_end': True, 'data_quality': 'ok', 'rt_valid_go_n': 23}",2026-03-23T21:29:38.387047+00:00,2026-03-23T21:29:38.363+00:00
dd38d99e-43aa-4c08-8d7b-c2ab84b5521b,4290c79b-bbdf-43a5-a968-225772cd3995,5c4d041d-21b6-4856-b3de-149f889c233e,negotiation,v1,26,0,0,154,"{'oi_01': 0.6416666666666667, 'oi_sum': 1.7, 'sdi_01': 0.7166666666666667, 'sri_01': 0.19999999999999998, 'sdi_sum': 4.3, 'sri_sum': 1.2, 'rt_sd_ms': 17247.437035687362, 'n_actions': 12, 'n_invalid': 0, 'n_missing': 0, 'mean_rt_ms': 21034.5, 'final_score': 71, 'data_quality': 'ok', 'n_turns_expected': 6}","{'social_risk_01': 0.19999999999999998, 'strategic_depth_01': 0.7166666666666667, 'negotiation_skill_01': 0.7070833333333334, 'cooperative_orientation_01': 0.6416666666666667}","{'low_data': False, 'n_events': 26, 'n_actions': 12, 'n_expected': 6, 'rt_valid_n': 6, 'has_run_end': True, 'data_quality': 'ok', 'invalid_actions': 0, 'missing_actions': 0}",2026-03-23T21:32:18.284432+00:00,2026-03-23T21:32:18.26+00:00
98c45d1e-c78d-4a8e-aaa1-7eb6bca0579f,14ff6c5b-6560-4439-bd1f-37a3f7998e83,eac37fab-9157-4ddc-aa05-e258f9e7bb6b,triage,v1,26,1,0,35,"{'accuracy': 0.875, 'score_total': 7, 'turns_total': 8, 'strategy_entropy': 1.0397207708399179, 'switch_after_win_rate': 0.6666666666666666, 'decision_latency_sd_ms': 839.2678356758348, 'switch_after_loss_rate': 1, 'decision_latency_mean_ms': 3995.75}",{'planning_prioritization': 0.7107210739285629},"{'low_data': False, 'n_events': 26, 'n_actions': 8, 'rt_valid_n': 8, 'has_run_end': True}",2026-03-23T21:39:34.992964+00:00,2026-03-23T21:39:34.966+00:00
17d73a9a-b85b-45f1-937a-e5b9c0037531,4f5744b7-08c6-4628-b2cf-f4a2b55a0b74,eac37fab-9157-4ddc-aa05-e258f9e7bb6b,gonogo,v1,62,33,0,78,"{'rt_trend': -0.6165740097289785, 'miss_rate': 0.5555555555555556, 'mean_rt_go': 257.3, 'final_score': 49, 'go_accuracy': 0.4444444444444444, 'data_quality': 'ok', 'fatigue_drop': 0.06916996047430829, 'nogo_accuracy': 0.4666666666666667, 'rt_variability': 49.77856228496254, 'false_alarm_rate': 0.5333333333333333, 'post_error_slowing': 29.799999999999983, 'inhibition_index_01': 0.4666666666666667, 'impulsivity_index_01': 0.5333333333333333}",{'self_control_inhibition': 0.4666666666666667},"{'n_go': 45, 'n_nogo': 15, 'low_data': False, 'n_events': 62, 'n_actions': 60, 'has_run_end': True, 'data_quality': 'ok', 'rt_valid_go_n': 20}",2026-03-23T21:40:58.766002+00:00,2026-03-23T21:40:58.741+00:00
9dc21909-001d-41ed-80a2-6a8345e6409f,412ac61e-173a-44c7-8bf8-f333dd7f241d,eac37fab-9157-4ddc-aa05-e258f9e7bb6b,negotiation,v1,26,0,0,11,"{'oi_01': 0.6749999999999999, 'oi_sum': 2.0999999999999996, 'sdi_01': 0.5833333333333335, 'sri_01': 0.11666666666666665, 'sdi_sum': 3.500000000000001, 'sri_sum': 0.7, 'rt_sd_ms': 116.58887882927199, 'n_actions': 12, 'n_invalid': 0, 'n_missing': 0, 'mean_rt_ms': 706.8333333333334, 'final_score': 68, 'data_quality': 'ok', 'n_turns_expected': 6}","{'social_risk_01': 0.11666666666666665, 'strategic_depth_01': 0.5833333333333335, 'negotiation_skill_01': 0.6754166666666667, 'cooperative_orientation_01': 0.6749999999999999}","{'low_data': False, 'n_events': 26, 'n_actions': 12, 'n_expected': 6, 'rt_valid_n': 6, 'has_run_end': True, 'data_quality': 'ok', 'invalid_actions': 0, 'missing_actions': 0}",2026-03-23T21:41:15.37669+00:00,2026-03-23T21:41:15.35+00:00
2e6e7b62-aca4-49c8-bf98-9cf62114f652,bd2d9c2c-5fe9-485f-a50d-5c41941cb51d,089d5146-782b-4521-b336-bb38c80eef94,triage,v1,26,1,0,33,"{'accuracy': 0.875, 'score_total': 7, 'turns_total': 8, 'strategy_entropy': 1.0397207708399179, 'switch_after_win_rate': 0.5, 'decision_latency_sd_ms': 2471.695943939245, 'switch_after_loss_rate': 1, 'decision_latency_mean_ms': 3747.625}",{'planning_prioritization': 0.7107210739285629},"{'low_data': False, 'n_events': 26, 'n_actions': 8, 'rt_valid_n': 8, 'has_run_end': True}",2026-03-24T10:03:18.227899+00:00,2026-03-24T10:03:18.195+00:00
2550da57-3985-4246-b985-0c4f5af8b1a9,d9777aef-1a72-4434-9514-bda3d14dade2,089d5146-782b-4521-b336-bb38c80eef94,gonogo,v1,62,24,0,75,"{'rt_trend': 0.5479935463938761, 'miss_rate': 0.35555555555555557, 'mean_rt_go': 232.79310344827587, 'final_score': 56, 'go_accuracy': 0.6444444444444445, 'data_quality': 'ok', 'fatigue_drop': -0.07312252964426869, 'nogo_accuracy': 0.4666666666666667, 'rt_variability': 66.27775931117728, 'false_alarm_rate': 0.5333333333333333, 'post_error_slowing': -1.1500000000000057, 'inhibition_index_01': 0.4666666666666667, 'impulsivity_index_01': 0.5333333333333333}",{'self_control_inhibition': 0.4666666666666667},"{'n_go': 45, 'n_nogo': 15, 'low_data': False, 'n_events': 62, 'n_actions': 60, 'has_run_end': True, 'data_quality': 'ok', 'rt_valid_go_n': 29}",2026-03-24T10:04:52.835541+00:00,2026-03-24T10:04:52.8+00:00
1fd86f70-ec68-41ea-b842-66838d4875d6,11bf0d35-5701-4265-9ec2-6809678007cd,089d5146-782b-4521-b336-bb38c80eef94,negotiation,v1,26,0,0,75,"{'oi_01': 0.6, 'oi_sum': 1.2, 'sdi_01': 0.31666666666666665, 'sri_01': 0.3333333333333334, 'sdi_sum': 1.9, 'sri_sum': 2.0000000000000004, 'rt_sd_ms': 1601.0179261957062, 'n_actions': 12, 'n_invalid': 0, 'n_missing': 0, 'mean_rt_ms': 6636, 'final_score': 49, 'data_quality': 'ok', 'n_turns_expected': 6}","{'social_risk_01': 0.3333333333333334, 'strategic_depth_01': 0.31666666666666665, 'negotiation_skill_01': 0.4858333333333333, 'cooperative_orientation_01': 0.6}","{'low_data': False, 'n_events': 26, 'n_actions': 12, 'n_expected': 6, 'rt_valid_n': 6, 'has_run_end': True, 'data_quality': 'ok', 'invalid_actions': 0, 'missing_actions': 0}",2026-03-24T10:06:14.269575+00:00,2026-03-24T10:06:14.235+00:00
96cc159b-bceb-4efd-b3df-8deed0f3a8bb,fe218085-13c3-49bf-9359-3bb9dbcedf72,59e1ffcf-3250-4a31-9d16-a43357116100,triage,v1,26,4,0,41,"{'accuracy': 0.5, 'score_total': 4, 'turns_total': 8, 'strategy_entropy': 0.9002560512685369, 'switch_after_win_rate': 0.6666666666666666, 'decision_latency_sd_ms': 2151.9125339036036, 'switch_after_loss_rate': 0.5, 'decision_latency_mean_ms': 4768.875}",{'planning_prioritization': 0.4361103256254393},"{'low_data': False, 'n_events': 26, 'n_actions': 8, 'rt_valid_n': 8, 'has_run_end': True}",2026-03-24T10:54:51.735567+00:00,2026-03-24T10:54:51.707+00:00
c76b47ca-64e5-404b-8ede-ab2d8cecbe99,60bff96b-48a5-49ae-a6b3-2e371c9f8216,59e1ffcf-3250-4a31-9d16-a43357116100,gonogo,v1,62,22,0,76,"{'rt_trend': 0.3436655777495158, 'miss_rate': 0.35555555555555557, 'mean_rt_go': 246.44827586206895, 'final_score': 64, 'go_accuracy': 0.6444444444444445, 'data_quality': 'ok', 'fatigue_drop': -0.04761904761904756, 'nogo_accuracy': 0.6, 'rt_variability': 42.84655862734949, 'false_alarm_rate': 0.4, 'post_error_slowing': -3.584210526315786, 'inhibition_index_01': 0.6, 'impulsivity_index_01': 0.4}",{'self_control_inhibition': 0.6},"{'n_go': 45, 'n_nogo': 15, 'low_data': False, 'n_events': 62, 'n_actions': 60, 'has_run_end': True, 'data_quality': 'ok', 'rt_valid_go_n': 29}",2026-03-24T10:56:12.585063+00:00,2026-03-24T10:56:12.55+00:00
2793ee4c-9843-4072-9cf3-adcdb31a77de,b1346406-ebb2-45bb-bf2e-424a97863431,59e1ffcf-3250-4a31-9d16-a43357116100,negotiation,v1,26,0,0,62,"{'oi_01': 0.5583333333333333, 'oi_sum': 0.7, 'sdi_01': 0.4166666666666667, 'sri_01': 0.3666666666666667, 'sdi_sum': 2.5, 'sri_sum': 2.2, 'rt_sd_ms': 4350.745713859483, 'n_actions': 12, 'n_invalid': 0, 'n_missing': 0, 'mean_rt_ms': 6179.666666666667, 'final_score': 51, 'data_quality': 'ok', 'n_turns_expected': 6}","{'social_risk_01': 0.3666666666666667, 'strategic_depth_01': 0.4166666666666667, 'negotiation_skill_01': 0.5095833333333334, 'cooperative_orientation_01': 0.5583333333333333}","{'low_data': False, 'n_events': 26, 'n_actions': 12, 'n_expected': 6, 'rt_valid_n': 6, 'has_run_end': True, 'data_quality': 'ok', 'invalid_actions': 0, 'missing_actions': 0}",2026-03-24T10:57:23.807448+00:00,2026-03-24T10:57:23.77+00:00
a6a84a86-82e8-4fc7-b2a2-f67ab2d18eb2,01348d99-9ef6-4d1d-bcd5-bc38252e05b6,60a16c37-631f-4e83-afb8-93c0661963a9,triage,v1,26,6,0,21,"{'accuracy': 0.25, 'score_total': 2, 'turns_total': 8, 'strategy_entropy': 0.7356219397587946, 'switch_after_win_rate': 0, 'decision_latency_sd_ms': 1589.7130918142789, 'switch_after_loss_rate': 0.5, 'decision_latency_mean_ms': 1747.5}",{'planning_prioritization': 0.26608161089284416},"{'low_data': False, 'n_events': 26, 'n_actions': 8, 'rt_valid_n': 8, 'has_run_end': True}",2026-03-24T16:44:27.942589+00:00,2026-03-24T16:44:27.917+00:00
6c21d889-dc33-439b-b3eb-ebadb6c96f15,7ddecaaf-321e-4e77-9fc6-3915d1be38a2,60a16c37-631f-4e83-afb8-93c0661963a9,gonogo,v1,62,43,0,89,"{'rt_trend': None, 'miss_rate': 0.9555555555555556, 'mean_rt_go': 296, 'final_score': 66, 'go_accuracy': 0.044444444444444446, 'data_quality': 'warn', 'fatigue_drop': 0.005952380952380952, 'nogo_accuracy': 1, 'rt_variability': 8.48528137423857, 'false_alarm_rate': 0, 'post_error_slowing': 12, 'inhibition_index_01': 1, 'impulsivity_index_01': 0}",{'self_control_inhibition': 1},"{'n_go': 45, 'n_nogo': 15, 'low_data': False, 'n_events': 62, 'n_actions': 60, 'has_run_end': True, 'data_quality': 'warn', 'rt_valid_go_n': 2}",2026-03-24T16:46:44.653599+00:00,2026-03-24T16:46:44.615+00:00
d798221b-8d98-4447-a0f1-858929b5fa77,b952e662-0b63-43de-a038-41d1caf55469,60a16c37-631f-4e83-afb8-93c0661963a9,negotiation,v1,26,0,0,18,"{'oi_01': 0.5916666666666667, 'oi_sum': 1.1, 'sdi_01': 0.38333333333333347, 'sri_01': 0.2666666666666667, 'sdi_sum': 2.3000000000000007, 'sri_sum': 1.6000000000000003, 'rt_sd_ms': 2887.731387554367, 'n_actions': 12, 'n_invalid': 0, 'n_missing': 0, 'mean_rt_ms': 1784.8333333333333, 'final_score': 53, 'data_quality': 'ok', 'n_turns_expected': 6}","{'social_risk_01': 0.2666666666666667, 'strategic_depth_01': 0.38333333333333347, 'negotiation_skill_01': 0.5262500000000001, 'cooperative_orientation_01': 0.5916666666666667}","{'low_data': False, 'n_events': 26, 'n_actions': 12, 'n_expected': 6, 'rt_valid_n': 6, 'has_run_end': True, 'data_quality': 'ok', 'invalid_actions': 0, 'missing_actions': 0}",2026-03-24T16:47:09.265381+00:00,2026-03-24T16:47:09.232+00:00
