id,profile_id,step,responses,created_at,updated_at,instrument_version,completion_seconds
88e7e622-0bdd-4626-9366-b8070a2ee8cd,18b9a795-fbd3-444f-b9fc-a2f24d0d6846,profilo,"{'gender': 'altro', 'age_group': '35-44', 'field_of_study': 'Falegname', 'education_level': 'dottorato'}",2026-03-22T19:40:43.523994+00:00,2026-03-22T19:40:43.449+00:00,v1,
a42da381-debc-4153-a105-9c6f9df4de94,18b9a795-fbd3-444f-b9fc-a2f24d0d6846,competenze,"{'sector': 'Barche', 'role_type': 'servizio_clienti', 'years_experience': '10+'}",2026-03-22T19:41:16.633541+00:00,2026-03-22T19:41:16.539+00:00,v1,
8ee3684e-1694-4b42-9956-b727220e051a,4afe6860-52d2-4ac2-bd28-b0c9a8029bb7,profilo,"{'gender': 'uomo', 'age_group': '18-24', 'field_of_study': 'Liceo scientifico', 'education_level': 'diploma'}",2026-03-22T19:41:48.925964+00:00,2026-03-22T19:41:48.733+00:00,v1,
758a79a5-aec2-45ca-87f9-9112e7ec1859,18b9a795-fbd3-444f-b9fc-a2f24d0d6846,preferenze,"{'work_mode': 'remoto', 'target_role': 'receptionist', 'company_size': 'grande_impresa', 'main_motivation': 'guadagno', 'job_satisfaction': '5', 'desired_seniority': 'senior'}",2026-03-22T19:41:52.695303+00:00,2026-03-22T19:41:52.428+00:00,v1,
4d24b29f-c370-4aa7-9816-135c122d4fc4,0db74ac8-0ead-49cf-8374-4e2ca7276281,profilo,"{'gender': 'donna', 'age_group': '25-34', 'field_of_study': 'Informatica', 'education_level': 'laurea_triennale'}",2026-03-22T19:42:14.625058+00:00,2026-03-22T19:42:14.546+00:00,v1,
5350c314-3053-470f-bad9-d905fc8267bd,4afe6860-52d2-4ac2-bd28-b0c9a8029bb7,competenze,"{'sector': 'Accoglienza', 'role_type': 'servizio_clienti', 'years_experience': '1-2'}",2026-03-22T19:42:25.625995+00:00,2026-03-22T19:42:25.556+00:00,v1,
115f59df-6ae8-4af1-9dce-d4d2b476fa50,4afe6860-52d2-4ac2-bd28-b0c9a8029bb7,preferenze,"{'work_mode': 'presenza', 'target_role': 'receptionist', 'company_size': 'pmI', 'main_motivation': 'relazioni', 'job_satisfaction': '4', 'desired_seniority': 'junior'}",2026-03-22T19:42:58.966746+00:00,2026-03-22T19:42:58.861+00:00,v1,
4bfe1fe6-d8b7-441f-86ac-8b2c27bc1c90,0db74ac8-0ead-49cf-8374-4e2ca7276281,competenze,"{'sector': 'Hotel', 'role_type': 'organizzativo', 'years_experience': '6-10'}",2026-03-22T19:43:31.164899+00:00,2026-03-22T19:43:31.046+00:00,v1,
371e925e-1ec5-438d-b7e5-42ecd89c6c8b,0db74ac8-0ead-49cf-8374-4e2ca7276281,preferenze,"{'work_mode': 'ibrido', 'target_role': 'receptionist', 'company_size': 'pmI', 'main_motivation': 'crescita', 'job_satisfaction': '3', 'desired_seniority': 'mid'}",2026-03-22T19:44:52.172252+00:00,2026-03-22T19:44:52.01+00:00,v1,
baac0503-34ab-4019-81bc-9c34ce45905e,564dc85b-179b-439b-ac30-cf84dc5bc6d3,profilo,"{'gender': 'donna', 'age_group': '18-24', 'field_of_study': 'Geometra ', 'education_level': 'diploma'}",2026-03-22T19:53:06.043103+00:00,2026-03-22T19:53:05.928+00:00,v1,
0c5a5447-bbd3-4a7d-89fa-c6a151e1a838,564dc85b-179b-439b-ac30-cf84dc5bc6d3,competenze,"{'sector': 'Tecnologia ', 'role_type': 'servizio_clienti', 'years_experience': '3-5'}",2026-03-22T19:53:42.639921+00:00,2026-03-22T19:53:42.562+00:00,v1,
32fe3e98-738e-4c2d-adc6-c3ca2820394c,564dc85b-179b-439b-ac30-cf84dc5bc6d3,preferenze,"{'work_mode': 'presenza', 'target_role': 'developer', 'company_size': 'pmI', 'main_motivation': 'guadagno', 'job_satisfaction': '3', 'desired_seniority': 'junior'}",2026-03-22T19:54:43.114974+00:00,2026-03-22T19:54:43.038+00:00,v1,
ad7e877e-d5c8-4d7e-b1f1-4779d7aa885f,211d4ea0-9d00-4bcf-a5ec-2ce05efcfc22,profilo,"{'gender': 'uomo', 'age_group': '25-34', 'field_of_study': 'Economia ', 'education_level': 'master'}",2026-03-22T20:03:51.252907+00:00,2026-03-22T20:03:51.117+00:00,v1,
e60555fb-ef3e-4a74-bdc0-3b4c52b46bb2,211d4ea0-9d00-4bcf-a5ec-2ce05efcfc22,competenze,"{'sector': 'Vendite', 'role_type': 'commerciale', 'years_experience': '3-5'}",2026-03-22T20:04:14.130135+00:00,2026-03-22T20:04:13.869+00:00,v1,
05819e8e-d1ca-4946-a61a-84c26b51361e,211d4ea0-9d00-4bcf-a5ec-2ce05efcfc22,preferenze,"{'work_mode': 'ibrido', 'target_role': 'sales_ops', 'company_size': 'pmI', 'main_motivation': 'impatto', 'job_satisfaction': '4', 'desired_seniority': 'junior'}",2026-03-22T20:04:39.910456+00:00,2026-03-22T20:04:39.828+00:00,v1,
11b207f7-5eb0-4f28-8c8f-3dfefdd1c63f,9d91e907-1818-4b7f-8a1c-4f4942778f0e,profilo,"{'gender': 'altro', 'age_group': '35-44', 'field_of_study': 'Sviluppatore', 'education_level': 'laurea_magistrale'}",2026-03-22T21:25:17.262359+00:00,2026-03-22T21:25:16.956+00:00,v1,
da81b967-89a5-4ba3-8e39-b449b5f37aad,9d91e907-1818-4b7f-8a1c-4f4942778f0e,competenze,"{'sector': 'Tecnologia ', 'role_type': 'tecnico', 'years_experience': '6-10'}",2026-03-22T21:25:39.868326+00:00,2026-03-22T21:25:39.63+00:00,v1,
8fece05c-fa39-49b2-a48d-3bc1bd77a8fa,9d91e907-1818-4b7f-8a1c-4f4942778f0e,preferenze,"{'work_mode': 'presenza', 'target_role': 'receptionist', 'company_size': 'pmI', 'main_motivation': 'guadagno', 'job_satisfaction': '3', 'desired_seniority': 'senior'}",2026-03-22T21:26:13.163088+00:00,2026-03-22T21:26:12.624+00:00,v1,
d9c47e9d-a6cb-49b1-9a95-8b0a52fc95c6,8a05d4e9-9f5f-4ac4-a831-a44667f42076,profilo,"{'gender': 'donna', 'age_group': '35-44', 'field_of_study': 'Economia ', 'education_level': 'dottorato'}",2026-03-22T21:37:25.415769+00:00,2026-03-22T21:37:25.31+00:00,v1,
2c0f3d95-c033-4fbf-b64a-6588d305d6ac,8a05d4e9-9f5f-4ac4-a831-a44667f42076,competenze,"{'sector': 'Tecnologia ', 'role_type': 'organizzativo', 'years_experience': '10+'}",2026-03-22T21:37:43.832153+00:00,2026-03-22T21:37:43.575+00:00,v1,
8a5f2b21-3140-4917-8b42-90df2b05a59e,8a05d4e9-9f5f-4ac4-a831-a44667f42076,preferenze,"{'work_mode': 'remoto', 'target_role': 'receptionist', 'company_size': 'startup', 'main_motivation': 'guadagno', 'job_satisfaction': '3', 'desired_seniority': 'senior'}",2026-03-22T21:38:06.214017+00:00,2026-03-22T21:38:06.105+00:00,v1,
84eac99f-aa20-497a-a58d-2c0bf5359cf2,ecd16b29-4553-4d30-ad5c-e249d1843454,profilo,"{'gender': 'uomo', 'age_group': '25-34', 'field_of_study': 'Biologia', 'education_level': 'laurea_magistrale'}",2026-03-22T21:51:57.302236+00:00,2026-03-22T21:51:57.191+00:00,v1,
994788b9-a116-4957-bec6-50016f7e6583,ecd16b29-4553-4d30-ad5c-e249d1843454,competenze,"{'sector': 'Artigianato', 'role_type': 'commerciale', 'years_experience': '1-2'}",2026-03-22T21:52:38.86218+00:00,2026-03-22T21:52:38.6+00:00,v1,
bfd261b4-d72f-40ed-b556-e06c0b5c205a,ecd16b29-4553-4d30-ad5c-e249d1843454,preferenze,"{'work_mode': 'ibrido', 'target_role': 'developer', 'company_size': 'grande_impresa', 'main_motivation': 'guadagno', 'job_satisfaction': '3', 'desired_seniority': 'senior'}",2026-03-22T21:53:47.155725+00:00,2026-03-22T21:53:47.051+00:00,v1,
d4bdb085-8554-41e5-9e2e-6842dc961ea9,0d3aaf2c-81ce-4357-9d3f-8608d20acc56,profilo,"{'gender': 'uomo', 'age_group': '25-34', 'field_of_study': 'Informatica', 'education_level': 'laurea_triennale'}",2026-03-23T08:28:34.800608+00:00,2026-03-23T08:28:34.725+00:00,v1,
aaf4177c-8ac7-49b3-aef2-184e2053c91f,0d3aaf2c-81ce-4357-9d3f-8608d20acc56,competenze,"{'sector': 'IT', 'role_type': 'tecnico', 'years_experience': '3-5'}",2026-03-23T08:28:49.834668+00:00,2026-03-23T08:28:49.765+00:00,v1,
ca4b162d-dcff-43d4-80a3-fdfd8eda17a8,0d3aaf2c-81ce-4357-9d3f-8608d20acc56,preferenze,"{'work_mode': 'ibrido', 'target_role': 'developer', 'company_size': 'grande_impresa', 'main_motivation': 'crescita', 'job_satisfaction': '3', 'desired_seniority': 'mid'}",2026-03-23T08:29:07.782635+00:00,2026-03-23T08:29:07.549+00:00,v1,
301723d0-4f47-44cf-a7e7-ae570be49a44,fb738062-ddf7-4f3d-b298-e4cd5035e9b8,profilo,"{'gender': 'donna', 'age_group': '35-44', 'field_of_study': 'Industriale', 'education_level': 'diploma'}",2026-03-23T11:16:28.17015+00:00,2026-03-23T11:16:28.074+00:00,v1,
7c26d448-1fae-47c8-a5dc-839084387602,fb738062-ddf7-4f3d-b298-e4cd5035e9b8,competenze,"{'sector': 'Vendite', 'role_type': 'commerciale', 'years_experience': '6-10'}",2026-03-23T11:16:52.548114+00:00,2026-03-23T11:16:52.311+00:00,v1,
f52a42e8-2dc5-46b3-b7f7-dd1633c7dc7d,fb738062-ddf7-4f3d-b298-e4cd5035e9b8,preferenze,"{'work_mode': 'presenza', 'target_role': 'sales_ops', 'company_size': 'grande_impresa', 'main_motivation': 'guadagno', 'job_satisfaction': '5', 'desired_seniority': 'senior'}",2026-03-23T11:17:31.698023+00:00,2026-03-23T11:17:31.532+00:00,v1,
e07dfbd2-0315-486c-8510-1a3ec620a552,7b670719-c778-4181-8096-379c0dc8d149,profilo,"{'gender': 'donna', 'age_group': '25-34', 'field_of_study': 'Economia', 'education_level': 'laurea_magistrale'}",2026-03-23T14:17:45.618299+00:00,2026-03-23T14:17:45.475+00:00,v1,
3cdbbe5a-f28d-448f-a856-eb1ac1b1d50a,7b670719-c778-4181-8096-379c0dc8d149,competenze,"{'sector': 'Amministrazione', 'role_type': 'organizzativo', 'years_experience': '1-2'}",2026-03-23T14:18:08.944365+00:00,2026-03-23T14:18:08.64+00:00,v1,
da7a7999-ac2e-4a12-9cf6-115ae2f00a66,7b670719-c778-4181-8096-379c0dc8d149,preferenze,"{'work_mode': 'presenza', 'target_role': 'receptionist', 'company_size': 'pmI', 'main_motivation': 'crescita', 'job_satisfaction': '3', 'desired_seniority': 'mid'}",2026-03-23T14:18:43.504125+00:00,2026-03-23T14:18:43.131+00:00,v1,
5bc8b2b4-e184-4c34-81f5-18bb737a3914,00e39e14-5150-4161-a4a9-f59879ec522e,profilo,"{'gender': 'uomo', 'age_group': '25-34', 'field_of_study': 'informatica', 'education_level': 'laurea_triennale'}",2026-03-23T15:15:00.416777+00:00,2026-03-23T15:15:00.13+00:00,v1,
f37ea1e9-c24b-48ef-8fb1-90645960c747,00e39e14-5150-4161-a4a9-f59879ec522e,competenze,"{'sector': 'tecnologia', 'role_type': 'altro', 'years_experience': '0'}",2026-03-23T15:15:20.450756+00:00,2026-03-23T15:15:20.107+00:00,v1,
3eb531ef-f3d3-464b-b490-4af4898c5045,00e39e14-5150-4161-a4a9-f59879ec522e,preferenze,"{'work_mode': 'ibrido', 'target_role': 'developer', 'company_size': 'grande_impresa', 'main_motivation': 'stabilita', 'job_satisfaction': '1', 'desired_seniority': 'junior'}",2026-03-23T15:16:00.279972+00:00,2026-03-23T15:15:59.907+00:00,v1,
57f4589a-a5bf-4cb2-819e-4c7719a6f69a,051df7e4-6071-494b-9fa8-07f9b1d8e2a3,profilo,"{'gender': 'uomo', 'age_group': '25-34', 'field_of_study': 'economia', 'education_level': 'diploma'}",2026-03-23T15:29:08.43727+00:00,2026-03-23T15:29:08.327+00:00,v1,
1513969f-ad9a-48f2-82a6-611405ac5208,051df7e4-6071-494b-9fa8-07f9b1d8e2a3,competenze,"{'sector': 'nessuno', 'role_type': 'altro', 'years_experience': '0'}",2026-03-23T15:29:31.66818+00:00,2026-03-23T15:29:31.398+00:00,v1,
ab70b068-294a-4a28-afbd-e8c6ba55cb6f,051df7e4-6071-494b-9fa8-07f9b1d8e2a3,preferenze,"{'work_mode': 'remoto', 'target_role': 'sales_ops', 'company_size': 'pmI', 'main_motivation': 'stabilita', 'job_satisfaction': '3', 'desired_seniority': 'senior'}",2026-03-23T15:29:56.820619+00:00,2026-03-23T15:29:56.568+00:00,v1,
ad5174fd-11d9-4f12-a86f-40586b4d749d,60f0ee69-967e-411d-972e-6bee0440d37d,profilo,"{'gender': 'uomo', 'age_group': '25-34', 'field_of_study': 'economia', 'education_level': 'diploma'}",2026-03-23T15:34:53.243374+00:00,2026-03-23T15:34:53.152+00:00,v1,
8917cce8-e0ee-43d7-bb16-c44abffe4b9f,60f0ee69-967e-411d-972e-6bee0440d37d,competenze,"{'sector': 'tecnologia', 'role_type': 'servizio_clienti', 'years_experience': '1-2'}",2026-03-23T15:35:17.875065+00:00,2026-03-23T15:35:17.777+00:00,v1,
c07ade0b-5f1d-4f68-8781-75437085b201,60f0ee69-967e-411d-972e-6bee0440d37d,preferenze,"{'work_mode': 'ibrido', 'target_role': 'receptionist', 'company_size': 'grande_impresa', 'main_motivation': 'guadagno', 'job_satisfaction': '3', 'desired_seniority': 'senior'}",2026-03-23T15:35:37.911717+00:00,2026-03-23T15:35:37.82+00:00,v1,
18b3ec92-a5fd-4381-a474-80c11f86dcf7,1d427c45-76bc-4bf1-9fc8-6c826a5a6195,profilo,"{'gender': 'uomo', 'age_group': '18-24', 'field_of_study': 'Informatico', 'education_level': 'diploma'}",2026-03-23T15:42:35.376557+00:00,2026-03-23T15:42:35.287+00:00,v1,
dffaece3-8385-4683-8780-cedc437e78ae,35bb3a87-abf2-4745-bf66-21ef7ce9ffb3,profilo,"{'gender': 'uomo', 'age_group': '18-24', 'field_of_study': 'alberghiero', 'education_level': 'diploma'}",2026-03-23T15:42:46.211053+00:00,2026-03-23T15:42:46.108+00:00,v1,
f629beca-0e81-4e00-8661-c7264a30bdb8,1d427c45-76bc-4bf1-9fc8-6c826a5a6195,competenze,"{'sector': 'nessuno', 'role_type': 'tecnico', 'years_experience': '0'}",2026-03-23T15:43:00.366783+00:00,2026-03-23T15:43:00.237+00:00,v1,
670f1554-f3b3-4f2e-a537-35e9dddc3ed1,35bb3a87-abf2-4745-bf66-21ef7ce9ffb3,competenze,"{'sector': 'cibo', 'role_type': 'servizio_clienti', 'years_experience': '0'}",2026-03-23T15:43:07.27242+00:00,2026-03-23T15:43:07.18+00:00,v1,
5c4c04bd-3edb-4063-aa12-8cfb4febb6ce,1d427c45-76bc-4bf1-9fc8-6c826a5a6195,preferenze,"{'work_mode': 'ibrido', 'target_role': 'developer', 'company_size': 'grande_impresa', 'main_motivation': 'guadagno', 'job_satisfaction': '5', 'desired_seniority': 'senior'}",2026-03-23T15:43:18.354169+00:00,2026-03-23T15:43:18.272+00:00,v1,
0727918c-8f40-4151-9fbc-ae2bed69d315,35bb3a87-abf2-4745-bf66-21ef7ce9ffb3,preferenze,"{'work_mode': 'remoto', 'target_role': 'developer', 'company_size': 'pmI', 'main_motivation': 'guadagno', 'job_satisfaction': '4', 'desired_seniority': 'junior'}",2026-03-23T15:43:27.862627+00:00,2026-03-23T15:43:27.759+00:00,v1,
c5422057-dd65-4cd3-9876-ff8698f96beb,31458e85-6856-45b8-adb8-e5d604e836f1,profilo,"{'gender': 'donna', 'age_group': '35-44', 'field_of_study': 'Economia ', 'education_level': 'master'}",2026-03-23T20:03:29.662904+00:00,2026-03-23T20:03:29.413+00:00,v1,
3b997b7e-721a-45ba-bbc7-c08d8acb2497,31458e85-6856-45b8-adb8-e5d604e836f1,competenze,"{'sector': 'Vendite', 'role_type': 'commerciale', 'years_experience': '3-5'}",2026-03-23T20:03:41.91782+00:00,2026-03-23T20:03:41.634+00:00,v1,
59cc56e2-4f3a-45c9-8a32-1b97dbbd206e,31458e85-6856-45b8-adb8-e5d604e836f1,preferenze,"{'work_mode': 'ibrido', 'target_role': 'sales_ops', 'company_size': 'grande_impresa', 'main_motivation': 'guadagno', 'job_satisfaction': '4', 'desired_seniority': 'mid'}",2026-03-23T20:03:54.186525+00:00,2026-03-23T20:03:53.884+00:00,v1,
31d206ba-b0fb-4e91-a883-1b748383c622,fcc4e58f-a519-4ca8-97d0-fb939202cdab,profilo,"{'gender': 'uomo', 'age_group': '35-44', 'field_of_study': 'Lingue', 'education_level': 'laurea_magistrale'}",2026-03-23T20:08:31.90649+00:00,2026-03-23T20:08:31.803+00:00,v1,
2a5de488-6bad-432b-9f59-48293d8553c6,fcc4e58f-a519-4ca8-97d0-fb939202cdab,competenze,"{'sector': 'Reception', 'role_type': 'servizio_clienti', 'years_experience': '10+'}",2026-03-23T20:08:55.195819+00:00,2026-03-23T20:08:55.098+00:00,v1,
93ed78cb-709c-4401-9b5e-8a167639bfd6,fcc4e58f-a519-4ca8-97d0-fb939202cdab,preferenze,"{'work_mode': 'presenza', 'target_role': 'receptionist', 'company_size': 'grande_impresa', 'main_motivation': 'guadagno', 'job_satisfaction': '4', 'desired_seniority': 'senior'}",2026-03-23T20:09:22.584304+00:00,2026-03-23T20:09:22.339+00:00,v1,
be7ed693-50cb-4f15-8a3a-5775f1125e8e,75105e89-fd9c-4d6e-9820-72806170072f,profilo,"{'gender': 'donna', 'age_group': '25-34', 'field_of_study': 'Biologia ', 'education_level': 'laurea_triennale'}",2026-03-23T20:09:55.241166+00:00,2026-03-23T20:09:55.153+00:00,v1,
12108c80-7146-4491-912d-c2826a28f44b,75105e89-fd9c-4d6e-9820-72806170072f,competenze,"{'sector': 'Analista', 'role_type': 'altro', 'years_experience': '1-2'}",2026-03-23T20:10:22.090663+00:00,2026-03-23T20:10:21.972+00:00,v1,
0b124e8f-3964-4a01-9c1c-23354ba8b90a,75105e89-fd9c-4d6e-9820-72806170072f,preferenze,"{'work_mode': 'ibrido', 'target_role': 'sales_ops', 'company_size': 'startup', 'main_motivation': 'guadagno', 'job_satisfaction': '5', 'desired_seniority': 'junior'}",2026-03-23T20:10:50.631046+00:00,2026-03-23T20:10:50.555+00:00,v1,
770241b9-7b57-43a5-b8f0-96f848aa5443,34f9c987-bf19-46dc-bb62-41c5f7f98f9b,profilo,"{'gender': 'donna', 'age_group': '35-44', 'field_of_study': 'Informatica ', 'education_level': 'laurea_triennale'}",2026-03-23T20:13:12.138909+00:00,2026-03-23T20:13:12.047+00:00,v1,
b21ac076-f8c6-4da5-8319-9c1494cb2e42,34f9c987-bf19-46dc-bb62-41c5f7f98f9b,competenze,"{'sector': 'Tecnologia ', 'role_type': 'servizio_clienti', 'years_experience': '6-10'}",2026-03-23T20:13:25.964229+00:00,2026-03-23T20:13:25.735+00:00,v1,
fa03e58f-cc30-4c35-aa80-f8e476f64ca9,34f9c987-bf19-46dc-bb62-41c5f7f98f9b,preferenze,"{'work_mode': 'presenza', 'target_role': 'sales_ops', 'company_size': 'pmI', 'main_motivation': 'guadagno', 'job_satisfaction': '4', 'desired_seniority': 'senior'}",2026-03-23T20:13:44.129116+00:00,2026-03-23T20:13:44.045+00:00,v1,
eacf4099-4627-496f-863c-796b2f58b565,4e17d83a-f27f-4fe1-970f-ba6aeeda9aad,competenze,"{'sector': 'Tecnologia ', 'role_type': 'tecnico', 'years_experience': '3-5'}",2026-03-23T20:20:43.201464+00:00,2026-03-23T20:20:43.107+00:00,v1,
f7eabcdd-0cd6-45c8-bbaa-a20d9ddf1339,4e17d83a-f27f-4fe1-970f-ba6aeeda9aad,preferenze,"{'work_mode': 'ibrido', 'target_role': 'receptionist', 'company_size': 'pmI', 'main_motivation': 'guadagno', 'job_satisfaction': '4', 'desired_seniority': 'mid'}",2026-03-23T20:20:54.752205+00:00,2026-03-23T20:20:54.67+00:00,v1,
3be7d396-35bf-401d-8db3-e13b9a775927,bd7a29f6-f2f7-4568-9499-52d4c3cd7679,competenze,"{'sector': 'Vendite', 'role_type': 'tecnico', 'years_experience': '10+'}",2026-03-23T20:21:56.463606+00:00,2026-03-23T20:21:56.365+00:00,v1,
a3ec8758-a7d0-434a-a2fd-0112b405012d,3342333d-31f4-4e78-a59a-9ac7cc3dc7a5,profilo,"{'gender': 'donna', 'age_group': '35-44', 'field_of_study': 'Economia ', 'education_level': 'laurea_magistrale'}",2026-03-23T20:15:46.624769+00:00,2026-03-23T20:15:46.523+00:00,v1,
94bbfe40-10cd-48b9-b1ee-fb269e7f5a3a,3342333d-31f4-4e78-a59a-9ac7cc3dc7a5,competenze,"{'sector': 'Tecnologia ', 'role_type': 'servizio_clienti', 'years_experience': '6-10'}",2026-03-23T20:16:01.405435+00:00,2026-03-23T20:16:01.282+00:00,v1,
66cf0152-2b40-44be-ada4-8752d1817146,d1ca8766-534e-4349-ba25-1d104dc96a77,profilo,"{'gender': 'donna', 'age_group': '18-24', 'field_of_study': 'Ingegneria ', 'education_level': 'laurea_triennale'}",2026-03-23T20:16:46.345332+00:00,2026-03-23T20:18:02.666416+00:00,v1,
47fdf3eb-f7e3-4064-9e5b-50dcffd15b5c,3cefa689-1f2a-4c6c-b6d7-e647a12094b2,profilo,"{'gender': 'donna', 'age_group': '25-34', 'field_of_study': 'Marketing ', 'education_level': 'laurea_magistrale'}",2026-03-23T20:18:06.130138+00:00,2026-03-23T20:18:06.06+00:00,v1,
acd2687a-f532-4970-8d23-113b90046cfc,d1ca8766-534e-4349-ba25-1d104dc96a77,competenze,"{'sector': 'Marinaio', 'role_type': 'tecnico', 'years_experience': '1-2'}",2026-03-23T20:18:33.52251+00:00,2026-03-23T20:18:33.439+00:00,v1,
aca2a14c-bef7-4795-84c2-101236110218,bd7a29f6-f2f7-4568-9499-52d4c3cd7679,profilo,"{'gender': 'altro', 'age_group': '45+', 'field_of_study': 'Geometra ', 'education_level': 'laurea_magistrale'}",2026-03-23T20:21:34.344158+00:00,2026-03-23T20:21:34.256+00:00,v1,
3e37e56e-d599-4976-b899-85700bbee732,09e734e4-0617-486e-ae2e-e2b3eee8fe00,preferenze,"{'work_mode': 'ibrido', 'target_role': 'receptionist', 'company_size': 'pmI', 'main_motivation': 'impatto', 'job_satisfaction': '5', 'desired_seniority': 'mid'}",2026-03-23T20:27:55.047088+00:00,2026-03-23T20:27:54.938+00:00,v1,
75354c03-4ebc-46ac-971e-f7f6853fb3d0,3342333d-31f4-4e78-a59a-9ac7cc3dc7a5,preferenze,"{'work_mode': 'ibrido', 'target_role': 'receptionist', 'company_size': 'pmI', 'main_motivation': 'guadagno', 'job_satisfaction': '3', 'desired_seniority': 'mid'}",2026-03-23T20:16:29.750395+00:00,2026-03-23T20:16:29.682+00:00,v1,
670cf303-7be0-4f44-83fa-1c8db506d514,3cefa689-1f2a-4c6c-b6d7-e647a12094b2,competenze,"{'sector': 'Marketing ', 'role_type': 'organizzativo', 'years_experience': '3-5'}",2026-03-23T20:18:22.78717+00:00,2026-03-23T20:18:22.692+00:00,v1,
49dc468a-fd13-4ca7-8244-d99e849ef9e2,3cefa689-1f2a-4c6c-b6d7-e647a12094b2,preferenze,"{'work_mode': 'remoto', 'target_role': 'developer', 'company_size': 'startup', 'main_motivation': 'guadagno', 'job_satisfaction': '4', 'desired_seniority': 'senior'}",2026-03-23T20:18:54.697162+00:00,2026-03-23T20:18:54.615+00:00,v1,
e6a45fae-51fd-47f6-836d-baf59517c4b8,bd7a29f6-f2f7-4568-9499-52d4c3cd7679,preferenze,"{'work_mode': 'presenza', 'target_role': 'developer', 'company_size': 'grande_impresa', 'main_motivation': 'guadagno', 'job_satisfaction': '3', 'desired_seniority': 'senior'}",2026-03-23T20:22:17.35384+00:00,2026-03-23T20:22:17.263+00:00,v1,
2109d700-4494-4273-b00b-35b86d3836a5,09e734e4-0617-486e-ae2e-e2b3eee8fe00,profilo,"{'gender': 'donna', 'age_group': '35-44', 'field_of_study': 'Economia ', 'education_level': 'laurea_magistrale'}",2026-03-23T20:27:27.604497+00:00,2026-03-23T20:27:27.499+00:00,v1,
9a0110d3-35e4-417e-8e4d-7ea8e40dd42b,165188db-e2a0-4f73-bad3-6af79c664afc,profilo,"{'gender': 'altro', 'age_group': '25-34', 'field_of_study': 'Economia ', 'education_level': 'dottorato'}",2026-03-23T20:36:08.387414+00:00,2026-03-23T20:36:08.235+00:00,v1,
8d1ff6c4-5d20-4dde-830d-d6debe7785bc,d1ca8766-534e-4349-ba25-1d104dc96a77,preferenze,"{'work_mode': 'presenza', 'target_role': 'developer', 'company_size': 'grande_impresa', 'main_motivation': 'impatto', 'job_satisfaction': '4', 'desired_seniority': 'junior'}",2026-03-23T20:19:39.799397+00:00,2026-03-23T20:19:39.704+00:00,v1,
b29791c1-f81a-4ca8-961c-11655695ac70,4e17d83a-f27f-4fe1-970f-ba6aeeda9aad,profilo,"{'gender': 'donna', 'age_group': '25-34', 'field_of_study': 'Informatica ', 'education_level': 'laurea_triennale'}",2026-03-23T20:20:27.735385+00:00,2026-03-23T20:20:27.65+00:00,v1,
659ef2ba-0693-4eb7-bac4-5e34a7892f64,09e734e4-0617-486e-ae2e-e2b3eee8fe00,competenze,"{'sector': 'Tecnologia ', 'role_type': 'organizzativo', 'years_experience': '3-5'}",2026-03-23T20:27:38.450448+00:00,2026-03-23T20:27:38.362+00:00,v1,
c2b10706-1302-480b-adb9-5324f4e7a589,dd936f94-7eff-4df0-a0a6-238256af1fe3,profilo,"{'gender': 'donna', 'age_group': '45+', 'field_of_study': 'Management ', 'education_level': 'laurea_magistrale'}",2026-03-23T20:32:37.037941+00:00,2026-03-23T20:32:36.902+00:00,v1,
22a9c468-6b2f-4b26-9e0f-9081e8c6eac6,dd936f94-7eff-4df0-a0a6-238256af1fe3,competenze,"{'sector': 'Addetto alle vendite ', 'role_type': 'commerciale', 'years_experience': '10+'}",2026-03-23T20:33:04.095284+00:00,2026-03-23T20:33:03.307+00:00,v1,
23a16a6b-6a3c-40f7-8fb1-bd2d167c4a57,dd936f94-7eff-4df0-a0a6-238256af1fe3,preferenze,"{'work_mode': 'presenza', 'target_role': 'sales_ops', 'company_size': 'grande_impresa', 'main_motivation': 'relazioni', 'job_satisfaction': '4', 'desired_seniority': 'mid'}",2026-03-23T20:33:26.931795+00:00,2026-03-23T20:33:26.754+00:00,v1,
83011af6-1d9c-477e-8464-c6b3bfc3e70a,9d7e0db2-13a4-456d-9fa8-46cfe833c9b5,profilo,"{'gender': 'altro', 'age_group': '25-34', 'field_of_study': 'Economia ', 'education_level': 'master'}",2026-03-23T20:34:03.917847+00:00,2026-03-23T20:34:03.831+00:00,v1,
0f58fd13-f7c2-4113-a45a-323eed462f2c,9d7e0db2-13a4-456d-9fa8-46cfe833c9b5,competenze,"{'sector': 'Boh ', 'role_type': 'organizzativo', 'years_experience': '3-5'}",2026-03-23T20:34:11.802745+00:00,2026-03-23T20:34:11.633+00:00,v1,
26d8512a-0744-4cb8-a040-3729c798815c,9d7e0db2-13a4-456d-9fa8-46cfe833c9b5,preferenze,"{'work_mode': 'ibrido', 'target_role': 'sales_ops', 'company_size': 'pmI', 'main_motivation': 'impatto', 'job_satisfaction': '3', 'desired_seniority': 'mid'}",2026-03-23T20:34:25.495133+00:00,2026-03-23T20:34:25.413+00:00,v1,
87e7aef9-c7fa-48ff-8dda-85fc12c185b6,165188db-e2a0-4f73-bad3-6af79c664afc,competenze,"{'sector': 'Vendite', 'role_type': 'servizio_clienti', 'years_experience': '3-5'}",2026-03-23T20:36:16.737008+00:00,2026-03-23T20:36:16.627+00:00,v1,
